year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution
2019,50,"Vocabulary: (Items 46-50) Directions: Choose the BEST alternatives to complete the passage. Passage: Ross Levy has been designing and making his own toys since he was a schoolboy. His workshop at the Art and Handicrafts Center now has over 90 (46)______  wooden toys (47)______ , from small animals to a hand-carved rocking horse. Ross uses pinus and rimu wood. When the (48)______ , they are hand-sanded, put together, and finally (49)______  with soybean oil. Ross Levy also has export orders to Europe, the United States, Canada, Asia, and Australia. Mail orders are always welcome. They will be packed and posted (50).______ ",1. Overseas 2. Remotely 3. Outwards 4. Aboard 5. Externally,1. Overseas,TRUE,TRUE,TRUE
2019,51,The least visited countries were______.,1. China and Thailand 2. Brunei and Bhutan 3. Nepal and Mongolia 4. Mongolia and Bhutan 5. Nepal and Brunei,2. Brunei and Bhutan,FALSE,TRUE,TRUE
2019,52,The number of tourists visiting China in 2017 was million______.,1. 24.03 2. 32.58 3. 59.27 4. 60 5. 70,3. 59.27,FALSE,TRUE,TRUE
2019,53,The chart demonstrating the figures was______.,1. a record since 2017 2. a biannual report 3. arranged in alphabetical order 4. reported by the World Tourism Organization 5. the number of travelers to Southeast Asia,4. reported by the World Tourism Organization,FALSE,TRUE,TRUE
2019,54,The number of visitors to Japan and South Korea differs by million,1. 1.33 2. 10.08 3. 10.80 4. 11.12 5. 13.52,3. 10.80,FALSE,TRUE,TRUE
2019,55,The figures in the chart represent the ____ in 2017,1. data posted by ANN 2. number of travelers to Asia 3. list of visitors around the world 4. most visited countries in Southeast Asia 5. ten top popular countries in Southeast Asia,2. number of travelers to Asia,FALSE,TRUE,TRUE
2019,56,Bumstead believes that doing a yoga headstand,1. during a break is necessary 2. before starting work helps keep ideas fresh 3. for a short time makes him feel sleepy 4. after work helps him feel relaxed 5. helps him focus well,5. helps him focus well,TRUE,TRUE,TRUE
2019,57,Bumstead suggests that his boss______.,1. avoid doing a headstand 2. take a break and do yoga 3. take a regular break 4. take a yoga class 5. spend more time doing yoga,2. take a break and do yoga,TRUE,TRUE,TRUE
2019,58,"According to Bumstead, it can be concluded that______.",1. only he should take a break 2. yoga helps him work better 3. a yoga break is good exercise 4. yoga can help improve one's health 5. all employees should take a yoga break,2. yoga helps him work better,TRUE,TRUE,TRUE
2019,59,The conversation between Bumstead and his boss shows that,1. the boss does not like taking a yoga break 2. doing yoga regularly helps one lose weight 3. the boss had a bad experience with a headstand 4. a yoga break is common practice in the office 5. one can have an injury while doing yoga,3. the boss had a bad experience with a headstand,TRUE,TRUE,TRUE
2019,60,"Sydney: A dingo dragged a sleeping toddler from a camper van on a popular Australian holiday island late on Thursday, but his father awoke and pulled his 14-month-old son from the jaws of the animal. The parents woke up to the baby screaming, chased after him, and had to fight the dingoes off to take the 14-month-old boy away. The boy suffered head and neck injuries in the attack on Fraser Island off the northeast coast and was taken to hospital. In 1980, baby Azaria Chamberlain disappeared from a tent in a camping ground in Australia's outback, with her mother claiming she was taken by a dingo. The baby's body was never found, and Azaria's mother was jailed for three years over her daughter's death. It was not until 2012 that a court ruled that a dingo had killed Azaria. Dingoes, introduced to Australia about 4,000 years ago, are a protected species on Fraser Island and are a popular attraction for camping tourists. They are also protected in Queensland's national parks, World Heritage areas, Aboriginal reserves, and the Australian Capital Territory. Elsewhere, they are declared a pest species.       The news report begins with a story about______.",1. a camper van attacked by dingoes on Fraser Island 2. an ancient protected wild animal in Australia 3. a 14-month-old boy killed by a wild animal 4. a popular but dangerous Australian holiday island 5. a dingo pulling a sleeping child from a camper van,5. a dingo pulling a sleeping child from a camper van,TRUE,TRUE,TRUE
2019,61,"Sydney: A dingo dragged a sleeping toddler from a camper van on a popular Australian holiday island late on Thursday, but his father awoke and pulled his 14-month-old son from the jaws of the animal. The parents woke up to the baby screaming, chased after him, and had to fight the dingoes off to take the 14-month-old boy away. The boy suffered head and neck injuries in the attack on Fraser Island off the northeast coast and was taken to hospital. In 1980, baby Azaria Chamberlain disappeared from a tent in a camping ground in Australia's outback, with her mother claiming she was taken by a dingo. The baby's body was never found, and Azaria's mother was jailed for three years over her daughter's death. It was not until 2012 that a court ruled that a dingo had killed Azaria. Dingoes, introduced to Australia about 4,000 years ago, are a protected species on Fraser Island and are a popular attraction for camping tourists. They are also protected in Queensland's national parks, World Heritage areas, Aboriginal reserves, and the Australian Capital Territory. Elsewhere, they are declared a pest species.       According to the news______.",1. more than one dingo attacked the camp 2. the dingo was finally killed by the boy's parents 3. the boy's parents could rescue him from dingoes 4. dingoes should not be protected in Australia 5. the little boy's scream drove the dingo away,3. the boy's parents could rescue him from dingoes,TRUE,TRUE,TRUE
2019,62,"Sydney: A dingo dragged a sleeping toddler from a camper van on a popular Australian holiday island late on Thursday, but his father awoke and pulled his 14-month-old son from the jaws of the animal. The parents woke up to the baby screaming, chased after him, and had to fight the dingoes off to take the 14-month-old boy away. The boy suffered head and neck injuries in the attack on Fraser Island off the northeast coast and was taken to hospital. In 1980, baby Azaria Chamberlain disappeared from a tent in a camping ground in Australia's outback, with her mother claiming she was taken by a dingo. The baby's body was never found, and Azaria's mother was jailed for three years over her daughter's death. It was not until 2012 that a court ruled that a dingo had killed Azaria. Dingoes, introduced to Australia about 4,000 years ago, are a protected species on Fraser Island and are a popular attraction for camping tourists. They are also protected in Queensland's national parks, World Heritage areas, Aboriginal reserves, and the Australian Capital Territory. Elsewhere, they are declared a pest species.       The case of baby Azaria reveals that______.",1. the baby must have been left alone in the camping tent 2. everyone believed that a dingo took away the baby 3. Azaria's mother was jailed for telling lies about a dingo 4. the court took over 30 years to decide that a dingo killed the baby 5. the camping ground is on a remote island,4. the court took over 30 years to decide that a dingo killed the baby,TRUE,TRUE,TRUE
2019,63,"Sydney: A dingo dragged a sleeping toddler from a camper van on a popular Australian holiday island late on Thursday, but his father awoke and pulled his 14-month-old son from the jaws of the animal. The parents woke up to the baby screaming, chased after him, and had to fight the dingoes off to take the 14-month-old boy away. The boy suffered head and neck injuries in the attack on Fraser Island off the northeast coast and was taken to hospital. In 1980, baby Azaria Chamberlain disappeared from a tent in a camping ground in Australia's outback, with her mother claiming she was taken by a dingo. The baby's body was never found, and Azaria's mother was jailed for three years over her daughter's death. It was not until 2012 that a court ruled that a dingo had killed Azaria. Dingoes, introduced to Australia about 4,000 years ago, are a protected species on Fraser Island and are a popular attraction for camping tourists. They are also protected in Queensland's national parks, World Heritage areas, Aboriginal reserves, and the Australian Capital Territory. Elsewhere, they are declared a pest species.       From the news report, we learn that______.","1. dingoes are ancient animals found only on Fraser Island 2. Aboriginal communities protected dingoes 4,000 years ago 3. dingoes are protected in many parts of Australia 4. dingoes are protected because they are rarely seen in parks 5. Azaria was actually killed by a dingo in 2012",3. dingoes are protected in many parts of Australia,TRUE,TRUE,TRUE
2019,64,"Sydney: A dingo dragged a sleeping toddler from a camper van on a popular Australian holiday island late on Thursday, but his father awoke and pulled his 14-month-old son from the jaws of the animal. The parents woke up to the baby screaming, chased after him, and had to fight the dingoes off to take the 14-month-old boy away. The boy suffered head and neck injuries in the attack on Fraser Island off the northeast coast and was taken to hospital. In 1980, baby Azaria Chamberlain disappeared from a tent in a camping ground in Australia's outback, with her mother claiming she was taken by a dingo. The baby's body was never found, and Azaria's mother was jailed for three years over her daughter's death. It was not until 2012 that a court ruled that a dingo had killed Azaria. Dingoes, introduced to Australia about 4,000 years ago, are a protected species on Fraser Island and are a popular attraction for camping tourists. They are also protected in Queensland's national parks, World Heritage areas, Aboriginal reserves, and the Australian Capital Territory. Elsewhere, they are declared a pest species.      We learn from the news report that dingoes______.",1. are the oldest native Australian animals 2. have attacked sleeping children at night 3. killing baby Azaria horrified camping tourists 4. and Aboriginal communities have a close relationship 5. live to be very old,2. have attacked sleeping children at night,TRUE,TRUE,TRUE
2019,65,"Sydney: A dingo dragged a sleeping toddler from a camper van on a popular Australian holiday island late on Thursday, but his father awoke and pulled his 14-month-old son from the jaws of the animal. The parents woke up to the baby screaming, chased after him, and had to fight the dingoes off to take the 14-month-old boy away. The boy suffered head and neck injuries in the attack on Fraser Island off the northeast coast and was taken to hospital. In 1980, baby Azaria Chamberlain disappeared from a tent in a camping ground in Australia's outback, with her mother claiming she was taken by a dingo. The baby's body was never found, and Azaria's mother was jailed for three years over her daughter's death. It was not until 2012 that a court ruled that a dingo had killed Azaria. Dingoes, introduced to Australia about 4,000 years ago, are a protected species on Fraser Island and are a popular attraction for camping tourists. They are also protected in Queensland's national parks, World Heritage areas, Aboriginal reserves, and the Australian Capital Territory. Elsewhere, they are declared a pest species.       A popular attraction (line 14) refers to______.",1. Fraser Island 2. dingoes 3. species 4. national parks 5. camping tourists,2. dingoes,TRUE,TRUE,TRUE
2019,66,"Sydney: A dingo dragged a sleeping toddler from a camper van on a popular Australian holiday island late on Thursday, but his father awoke and pulled his 14-month-old son from the jaws of the animal. The parents woke up to the baby screaming, chased after him, and had to fight the dingoes off to take the 14-month-old boy away. The boy suffered head and neck injuries in the attack on Fraser Island off the northeast coast and was taken to hospital. In 1980, baby Azaria Chamberlain disappeared from a tent in a camping ground in Australia's outback, with her mother claiming she was taken by a dingo. The baby's body was never found, and Azaria's mother was jailed for three years over her daughter's death. It was not until 2012 that a court ruled that a dingo had killed Azaria. Dingoes, introduced to Australia about 4,000 years ago, are a protected species on Fraser Island and are a popular attraction for camping tourists. They are also protected in Queensland's national parks, World Heritage areas, Aboriginal reserves, and the Australian Capital Territory. Elsewhere, they are declared a pest species.      The best headline of this news article is______.",1. Dingoes draw tourists to Fraser Island 2. Dingoes on Fraser Island attack camping tourists 3. Dingo drags toddler from bed on Fraser Island 4. Toddler killed on Fraser Island by dingoes 5. Baby Azaria killed on camping ground in Australia,3. Dingo drags toddler from bed on Fraser Island,TRUE,TRUE,TRUE
2019,67,"Dear Ann Landers, I'd like to respond to the letter from the woman whose son ""Jeremy"" was forced by his father to play football. I am an athlete. I played high school and college ball and spent six years as part of 'George Halas' infamous ""Taxi Squad"" in the early 1960s. When I retired, I spent many hours coaching pee-wee football for boys ages 10 to 12. Ann, watching those kids get hit and hit hard—and seeing the other coaches and parents pushing their children to get up and take it over and over again—really turned me off. Children that age are still developing physically. Hard hits can do permanent damage that may not show up until later. I know; I have knees that ache and buckle, back pain like you wouldn't believe, and I have had surgery on my spine. All of this from being hit by guys while playing a game. In grade school-level football, children who weigh 40 kilograms are sometimes pitted against others who weigh 54 kgs. These kids are poorly coached about protecting themselves, and I can tell you, the ones who really don't want to play are the most vulnerable. I speak from experience. Ex-Football Player    The letter to Ann Landers comes from______.",1. an experienced physical trainer 2. Jeremy's mother 3. a former football player 4. a novice football coach 5. a young football player,3. a former football player,TRUE,TRUE,TRUE
2019,68,"Dear Ann Landers, I'd like to respond to the letter from the woman whose son ""Jeremy"" was forced by his father to play football. I am an athlete. I played high school and college ball and spent six years as part of 'George Halas' infamous ""Taxi Squad"" in the early 1960s. When I retired, I spent many hours coaching pee-wee football for boys ages 10 to 12. Ann, watching those kids get hit and hit hard—and seeing the other coaches and parents pushing their children to get up and take it over and over again—really turned me off. Children that age are still developing physically. Hard hits can do permanent damage that may not show up until later. I know; I have knees that ache and buckle, back pain like you wouldn't believe, and I have had surgery on my spine. All of this from being hit by guys while playing a game. In grade school-level football, children who weigh 40 kilograms are sometimes pitted against others who weigh 54 kgs. These kids are poorly coached about protecting themselves, and I can tell you, the ones who really don't want to play are the most vulnerable. I speak from experience. Ex-Football Player    The letter shows the writer's______.","1. worry about the danger of football to young players 2. reluctance to coach young football players 3. complaint about injuries he got from playing football 4. sympathy for parents who force children to play football 5. reasons for retiring from the ""Taxi Squad""",1. worry about the danger of football to young players,TRUE,TRUE,TRUE
2019,69,"Dear Ann Landers, I'd like to respond to the letter from the woman whose son ""Jeremy"" was forced by his father to play football. I am an athlete. I played high school and college ball and spent six years as part of 'George Halas' infamous ""Taxi Squad"" in the early 1960s. When I retired, I spent many hours coaching pee-wee football for boys ages 10 to 12. Ann, watching those kids get hit and hit hard—and seeing the other coaches and parents pushing their children to get up and take it over and over again—really turned me off. Children that age are still developing physically. Hard hits can do permanent damage that may not show up until later. I know; I have knees that ache and buckle, back pain like you wouldn't believe, and I have had surgery on my spine. All of this from being hit by guys while playing a game. In grade school-level football, children who weigh 40 kilograms are sometimes pitted against others who weigh 54 kgs. These kids are poorly coached about protecting themselves, and I can tell you, the ones who really don't want to play are the most vulnerable. I speak from experience. Ex-Football Player    ""Turned me off"" (line 8) means ""felt_______""",1. anxious 2. hopeless 3. disgusted 4. disappointed 5. depressed,3. disgusted,TRUE,TRUE,TRUE
2019,70,"Dear Ann Landers, I'd like to respond to the letter from the woman whose son ""Jeremy"" was forced by his father to play football. I am an athlete. I played high school and college ball and spent six years as part of 'George Halas' infamous ""Taxi Squad"" in the early 1960s. When I retired, I spent many hours coaching pee-wee football for boys ages 10 to 12. Ann, watching those kids get hit and hit hard—and seeing the other coaches and parents pushing their children to get up and take it over and over again—really turned me off. Children that age are still developing physically. Hard hits can do permanent damage that may not show up until later. I know; I have knees that ache and buckle, back pain like you wouldn't believe, and I have had surgery on my spine. All of this from being hit by guys while playing a game. In grade school-level football, children who weigh 40 kilograms are sometimes pitted against others who weigh 54 kgs. These kids are poorly coached about protecting themselves, and I can tell you, the ones who really don't want to play are the most vulnerable. I speak from experience. Ex-Football Player   The writer thinks that______.",1. children from different schools should not play football together 2. parents and football coaches should be more patient 3. injuries from hits in playing football often lead to surgery 4. young football players must be properly coached about self-protection 5. a football coach for young children does not need much training,4. young football players must be properly coached about self-protection,TRUE,TRUE,TRUE
2019,71,"Dear Ann Landers, I'd like to respond to the letter from the woman whose son ""Jeremy"" was forced by his father to play football. I am an athlete. I played high school and college ball and spent six years as part of 'George Halas' infamous ""Taxi Squad"" in the early 1960s. When I retired, I spent many hours coaching pee-wee football for boys ages 10 to 12. Ann, watching those kids get hit and hit hard—and seeing the other coaches and parents pushing their children to get up and take it over and over again—really turned me off. Children that age are still developing physically. Hard hits can do permanent damage that may not show up until later. I know; I have knees that ache and buckle, back pain like you wouldn't believe, and I have had surgery on my spine. All of this from being hit by guys while playing a game. In grade school-level football, children who weigh 40 kilograms are sometimes pitted against others who weigh 54 kgs. These kids are poorly coached about protecting themselves, and I can tell you, the ones who really don't want to play are the most vulnerable. I speak from experience. Ex-Football Player   The writer believes that______.",1. Injuries in playing football can be avoided if players do not hit hard 2. Hard hits in playing football can make players stronger 3. Football is not suitable for pre-teenagers 4. Young football players are not hurt easily even if poorly coached 5. Children not wanting to play football can stand hard hits,3. Football is not suitable for pre-teenagers,TRUE,TRUE,TRUE
2019,72,"Dear Ann Landers, I'd like to respond to the letter from the woman whose son ""Jeremy"" was forced by his father to play football. I am an athlete. I played high school and college ball and spent six years as part of 'George Halas' infamous ""Taxi Squad"" in the early 1960s. When I retired, I spent many hours coaching pee-wee football for boys ages 10 to 12. Ann, watching those kids get hit and hit hard—and seeing the other coaches and parents pushing their children to get up and take it over and over again—really turned me off. Children that age are still developing physically. Hard hits can do permanent damage that may not show up until later. I know; I have knees that ache and buckle, back pain like you wouldn't believe, and I have had surgery on my spine. All of this from being hit by guys while playing a game. In grade school-level football, children who weigh 40 kilograms are sometimes pitted against others who weigh 54 kgs. These kids are poorly coached about protecting themselves, and I can tell you, the ones who really don't want to play are the most vulnerable. I speak from experience. Ex-Football Player   It can be inferred from the letter that______.","1. Injuries in professional football result from improper coaching 2. Parents believe that any child can play football well 3. Professional football coaches for children are sympathetic 4. Children should not be forced to play football if they are not ready 5. The ""Taxi Squad"" was not famous",4. Children should not be forced to play football if they are not ready,TRUE,TRUE,TRUE
2019,73,"Dear Ann Landers, I'd like to respond to the letter from the woman whose son ""Jeremy"" was forced by his father to play football. I am an athlete. I played high school and college ball and spent six years as part of 'George Halas' infamous ""Taxi Squad"" in the early 1960s. When I retired, I spent many hours coaching pee-wee football for boys ages 10 to 12. Ann, watching those kids get hit and hit hard—and seeing the other coaches and parents pushing their children to get up and take it over and over again—really turned me off. Children that age are still developing physically. Hard hits can do permanent damage that may not show up until later. I know; I have knees that ache and buckle, back pain like you wouldn't believe, and I have had surgery on my spine. All of this from being hit by guys while playing a game. In grade school-level football, children who weigh 40 kilograms are sometimes pitted against others who weigh 54 kgs. These kids are poorly coached about protecting themselves, and I can tell you, the ones who really don't want to play are the most vulnerable. I speak from experience. Ex-Football Player   Vulnerable (line 15) means______.",1. Weak and easily hurt 2. Patient and ready to fight 3. Tough and durable 4. Unsafe and dangerous 5. Unenjoyable and tired,1. Weak and easily hurt,TRUE,TRUE,TRUE
2019,74,"Dear Ann Landers, I'd like to respond to the letter from the woman whose son ""Jeremy"" was forced by his father to play football. I am an athlete. I played high school and college ball and spent six years as part of 'George Halas' infamous ""Taxi Squad"" in the early 1960s. When I retired, I spent many hours coaching pee-wee football for boys ages 10 to 12. Ann, watching those kids get hit and hit hard—and seeing the other coaches and parents pushing their children to get up and take it over and over again—really turned me off. Children that age are still developing physically. Hard hits can do permanent damage that may not show up until later. I know; I have knees that ache and buckle, back pain like you wouldn't believe, and I have had surgery on my spine. All of this from being hit by guys while playing a game. In grade school-level football, children who weigh 40 kilograms are sometimes pitted against others who weigh 54 kgs. These kids are poorly coached about protecting themselves, and I can tell you, the ones who really don't want to play are the most vulnerable. I speak from experience. Ex-Football Player   The tone of this letter is______.",1. Neutral 2. Instructive 3. Humorous 4. Sarcastic 5. Concerned,5. Concerned,TRUE,TRUE,TRUE
2019,75,"What is it about loud rock music that makes your ears ring after several hours at a concert or club? Does loud classical music have the same effect? Ringing in the ears is called tinnitus. In the circumstances described above, it can often be accompanied by a temporary loss of hearing known as (line 5) temporary threshold shift and indicates damage to the nerves of the inner ear caused by excessive noise exposure. The criterion is not the type of music listened to but the sound energy involved. Rock music, being prone to electric amplification, can generate high noise levels. This tends not to be the case with classical music. (line 10) Repeated exposure to high noise levels can lead to permanent and irreversible hearing damage, and because of this, noise in the workplace is subject to legislation, the maximum permitted exposure level being 90 dBA over an eight-hour shift. Damage of this nature tends to affect hearing mainly at a frequency of (line 15) about 4 kilohertz and presents a characteristic profile on an audiogram. This loss is insidious and may not be noticeable to the sufferer until natural hearing loss through aging begins to occur. At this point, hearing function may start to drop off sharply, and it is, unfortunately, far too late to do anything about it.  (line 20) It is best not to expose one's hearing to very high noise levels, but if it does occur, it is important to allow full recovery 16 hours before re-exposure to the sound. You may wonder if rock musicians suffer from this form of deafness; they do.  Ring (line 1) means______.",1. Sound familiar 2. Make a call 3. Sound like a bell 4. Become deaf 5. Hear an annoying sound,5. Hear an annoying sound,TRUE,TRUE,TRUE
2019,76,"What is it about loud rock music that makes your ears ring after several hours at a concert or club? Does loud classical music have the same effect? Ringing in the ears is called tinnitus. In the circumstances described above, it can often be accompanied by a temporary loss of hearing known as (line 5) temporary threshold shift and indicates damage to the nerves of the inner ear caused by excessive noise exposure. The criterion is not the type of music listened to but the sound energy involved. Rock music, being prone to electric amplification, can generate high noise levels. This tends not to be the case with classical music. (line 10) Repeated exposure to high noise levels can lead to permanent and irreversible hearing damage, and because of this, noise in the workplace is subject to legislation, the maximum permitted exposure level being 90 dBA over an eight-hour shift. Damage of this nature tends to affect hearing mainly at a frequency of (line 15) about 4 kilohertz and presents a characteristic profile on an audiogram. This loss is insidious and may not be noticeable to the sufferer until natural hearing loss through aging begins to occur. At this point, hearing function may start to drop off sharply, and it is, unfortunately, far too late to do anything about it.  (line 20) It is best not to expose one's hearing to very high noise levels, but if it does occur, it is important to allow full recovery 16 hours before re-exposure to the sound. You may wonder if rock musicians suffer from this form of deafness; they do.  It (line 4) refers to______.",1. Loud rock music 2. Ringing in the ears 3. Classical music 4. A concert or club 5. Type of music,2. Ringing in the ears,TRUE,TRUE,TRUE
2019,77,"What is it about loud rock music that makes your ears ring after several hours at a concert or club? Does loud classical music have the same effect? Ringing in the ears is called tinnitus. In the circumstances described above, it can often be accompanied by a temporary loss of hearing known as (line 5) temporary threshold shift and indicates damage to the nerves of the inner ear caused by excessive noise exposure. The criterion is not the type of music listened to but the sound energy involved. Rock music, being prone to electric amplification, can generate high noise levels. This tends not to be the case with classical music. (line 10) Repeated exposure to high noise levels can lead to permanent and irreversible hearing damage, and because of this, noise in the workplace is subject to legislation, the maximum permitted exposure level being 90 dBA over an eight-hour shift. Damage of this nature tends to affect hearing mainly at a frequency of (line 15) about 4 kilohertz and presents a characteristic profile on an audiogram. This loss is insidious and may not be noticeable to the sufferer until natural hearing loss through aging begins to occur. At this point, hearing function may start to drop off sharply, and it is, unfortunately, far too late to do anything about it.  (line 20) It is best not to expose one's hearing to very high noise levels, but if it does occur, it is important to allow full recovery 16 hours before re-exposure to the sound. You may wonder if rock musicians suffer from this form of deafness; they do.  The writer's purpose is to______.",1. Describe the loudness of classical music and rock music 2. Compare the effects of loud classical music and loud rock music 3. Explain why music is illegal in the workplace 4. Emphasize the effects of loud noise on rock musicians' hearing 5. Warn people of the danger of exposure to loud noise,5. Warn people of the danger of exposure to loud noise,TRUE,TRUE,TRUE
2019,78,"What is it about loud rock music that makes your ears ring after several hours at a concert or club? Does loud classical music have the same effect? Ringing in the ears is called tinnitus. In the circumstances described above, it can often be accompanied by a temporary loss of hearing known as (line 5) temporary threshold shift and indicates damage to the nerves of the inner ear caused by excessive noise exposure. The criterion is not the type of music listened to but the sound energy involved. Rock music, being prone to electric amplification, can generate high noise levels. This tends not to be the case with classical music. (line 10) Repeated exposure to high noise levels can lead to permanent and irreversible hearing damage, and because of this, noise in the workplace is subject to legislation, the maximum permitted exposure level being 90 dBA over an eight-hour shift. Damage of this nature tends to affect hearing mainly at a frequency of (line 15) about 4 kilohertz and presents a characteristic profile on an audiogram. This loss is insidious and may not be noticeable to the sufferer until natural hearing loss through aging begins to occur. At this point, hearing function may start to drop off sharply, and it is, unfortunately, far too late to do anything about it.  (line 20) It is best not to expose one's hearing to very high noise levels, but if it does occur, it is important to allow full recovery 16 hours before re-exposure to the sound. You may wonder if rock musicians suffer from this form of deafness; they do.  	According to the extract______.","1. Loud music can damage one's general health 2. Young people like to listen to rock music 3. Noise in the workplace should not exceed 90 dBA over an eighth-hour period 4. Classical music, as well as rock music, needs electric amplification 5. Hearing function drops off sharply when a person gets olde",3. Noise in the workplace should not exceed 90 dBA over an eighth-hour period,TRUE,TRUE,TRUE
2019,79,"What is it about loud rock music that makes your ears ring after several hours at a concert or club? Does loud classical music have the same effect? Ringing in the ears is called tinnitus. In the circumstances described above, it can often be accompanied by a temporary loss of hearing known as (line 5) temporary threshold shift and indicates damage to the nerves of the inner ear caused by excessive noise exposure. The criterion is not the type of music listened to but the sound energy involved. Rock music, being prone to electric amplification, can generate high noise levels. This tends not to be the case with classical music. (line 10) Repeated exposure to high noise levels can lead to permanent and irreversible hearing damage, and because of this, noise in the workplace is subject to legislation, the maximum permitted exposure level being 90 dBA over an eight-hour shift. Damage of this nature tends to affect hearing mainly at a frequency of (line 15) about 4 kilohertz and presents a characteristic profile on an audiogram. This loss is insidious and may not be noticeable to the sufferer until natural hearing loss through aging begins to occur. At this point, hearing function may start to drop off sharply, and it is, unfortunately, far too late to do anything about it.  (line 20) It is best not to expose one's hearing to very high noise levels, but if it does occur, it is important to allow full recovery 16 hours before re-exposure to the sound. You may wonder if rock musicians suffer from this form of deafness; they do.  	The writer suggests that one______.",1. Completely stop listening to very loud rock music 2. Check one's hearing after going to a rock concert 3. Listen to classical music rather than rock music 4. Expose one's hearing to very loud noise gradually 5. Stay away from anything with very high noise levels,5. Stay away from anything with very high noise levels,TRUE,TRUE,TRUE
2019,80,"What is it about loud rock music that makes your ears ring after several hours at a concert or club? Does loud classical music have the same effect? Ringing in the ears is called tinnitus. In the circumstances described above, it can often be accompanied by a temporary loss of hearing known as (line 5) temporary threshold shift and indicates damage to the nerves of the inner ear caused by excessive noise exposure. The criterion is not the type of music listened to but the sound energy involved. Rock music, being prone to electric amplification, can generate high noise levels. This tends not to be the case with classical music. (line 10) Repeated exposure to high noise levels can lead to permanent and irreversible hearing damage, and because of this, noise in the workplace is subject to legislation, the maximum permitted exposure level being 90 dBA over an eight-hour shift. Damage of this nature tends to affect hearing mainly at a frequency of (line 15) about 4 kilohertz and presents a characteristic profile on an audiogram. This loss is insidious and may not be noticeable to the sufferer until natural hearing loss through aging begins to occur. At this point, hearing function may start to drop off sharply, and it is, unfortunately, far too late to do anything about it.  (line 20) It is best not to expose one's hearing to very high noise levels, but if it does occur, it is important to allow full recovery 16 hours before re-exposure to the sound. You may wonder if rock musicians suffer from this form of deafness; they do.  The writer DOES NOT mention that______.",1. The type of music has no effect on temporary hearing loss 2. Rock music depends on electric amplification to increase loudness 3. Listening to very loud rock music can lead to hearing damage 4. Classical music needs amplifiers to generate high noise level 5. The frequency of about 4 kilohertz can affect hearing ability,4. Classical music needs amplifiers to generate high noise level,TRUE,TRUE,TRUE
